family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
affine,active,1001,23,active,0.18981380201876163,0.18247629143297672,0.7385815680027008,6.170283781050619e-05,6.170283781050619e-05,0.0,0.013618758688154431,0.0007066022975101488,-6.63168683828981,0.9028871391076115,0.18733366268589732
affine,active,1001,24,active,0.16496936790645123,-0.09905705414712429,0.1626325137913227,5.84798357443361e-05,5.84798357443361e-05,0.0,0.011716866970733496,0.0006481224617658132,-6.677500044847012,0.9020122484689413,0.18565814564395813
affine,active,1001,25,active,0.9087581895291805,-0.20945975091308355,0.13631905149668455,5.666656328545446e-05,5.666656328545446e-05,0.0,0.011687881613350805,0.0005914558984803582,-6.683862362771107,0.8810148731408574,0.17805517276862345
affine,active,1001,26,active,-0.47419293224811554,0.45162888430058956,1.0733135528862476,4.228907679761935e-05,4.228907679761935e-05,0.0,0.009780936758612207,0.0005491668216827376,-6.643910754433111,0.9072615923009624,0.1625675771197665
affine,active,1001,27,active,0.3996989633888006,-0.17777851782739162,-0.29868609085679054,3.239349844719263e-05,3.239349844719263e-05,0.0,0.010123060852939906,0.0005167733232355439,-6.692636115598079,0.9098862642169728,0.16174521093622093
affine,active,1001,28,active,0.5176245085895061,0.09604868665337563,0.402820679359138,3.0283357638513166e-05,3.0283357638513166e-05,0.0,0.010114643940900944,0.00048648996559703223,-6.697325153306051,0.9072615923009624,0.16124886650573747
affine,active,1001,29,active,-0.31514496356248856,-0.09642631933093071,1.4683048529550433,2.697742986730815e-05,2.697742986730815e-05,0.0,0.009580959359038568,0.000459512535729723,-6.698315817673776,0.916010498687664,0.15003609547915991
affine,active,1001,30,active,0.1413561161607504,0.1143869673833251,1.1752851717174053,2.4645017285290704e-05,2.4645017285290704e-05,0.0,0.009723981337965825,0.0004348675184444329,-6.663293795771475,0.916010498687664,0.14937874427644568
affine,active,1001,31,active,0.6135522201657295,0.04862803407013416,-0.2538777971640229,2.0800602894900115e-05,2.0800602894900115e-05,0.0,0.009366173159833123,0.0004140669155495327,-6.634414544239815,0.9186351706036745,0.14914632261461794
affine,active,1001,32,active,0.6636831872165203,-0.1498562153428793,1.353742296807468,2.053370518723714e-05,2.053370518723714e-05,0.0,0.009189065996521202,0.0003935332103622948,-6.606774908942092,0.916010498687664,0.146718311651108
affine,active,1001,33,active,0.31876041181385517,-0.1431533508002758,-1.4326908588409424,1.925466015600682e-05,1.925466015600682e-05,0.0,0.008413453661911936,0.00037427855020628843,-6.608512387078491,0.9273840769903762,0.14480856746039728
