family,method,seed,budget,distribution,rmse
heteroscedastic,d_opt,1011,30,left_heavy,0.015108714076114325
heteroscedastic,d_opt,1011,30,right_heavy,0.017488344193945928
heteroscedastic,d_opt,1011,30,broad_uniform,0.025119372868871382
heteroscedastic,d_opt,1012,18,declared,0.036794338991110245
heteroscedastic,d_opt,1012,18,forward_heavy,0.03686674186114981
heteroscedastic,d_opt,1012,18,left_heavy,0.041025977218056994
heteroscedastic,d_opt,1012,18,right_heavy,0.03139963689721387
heteroscedastic,d_opt,1012,18,broad_uniform,0.03702798309983477
heteroscedastic,d_opt,1012,24,declared,0.03554385722320756
heteroscedastic,d_opt,1012,24,forward_heavy,0.03703144736862756
heteroscedastic,d_opt,1012,24,left_heavy,0.0344393976413381
heteroscedastic,d_opt,1012,24,right_heavy,0.03179548297169272
heteroscedastic,d_opt,1012,24,broad_uniform,0.03544485639881941
heteroscedastic,d_opt,1012,30,declared,0.024645356438826115
heteroscedastic,d_opt,1012,30,forward_heavy,0.02584824544146761
heteroscedastic,d_opt,1012,30,left_heavy,0.022035547120942033
heteroscedastic,d_opt,1012,30,right_heavy,0.02343022765659258
heteroscedastic,d_opt,1012,30,broad_uniform,0.024592816260212716
heteroscedastic,d_opt,1013,18,declared,0.02421558550706027
heteroscedastic,d_opt,1013,18,forward_heavy,0.026584221758013973
heteroscedastic,d_opt,1013,18,left_heavy,0.01797248817566085
heteroscedastic,d_opt,1013,18,right_heavy,0.0222300216158568
heteroscedastic,d_opt,1013,18,broad_uniform,0.03167481340749403
heteroscedastic,d_opt,1013,24,declared,0.022632178412865463
heteroscedastic,d_opt,1013,24,forward_heavy,0.02494002017457413
heteroscedastic,d_opt,1013,24,left_heavy,0.01384556316693246
heteroscedastic,d_opt,1013,24,right_heavy,0.022663488862935892
heteroscedastic,d_opt,1013,24,broad_uniform,0.021031605824331664
heteroscedastic,d_opt,1013,30,declared,0.02275491967514793
heteroscedastic,d_opt,1013,30,forward_heavy,0.025247361849357323
heteroscedastic,d_opt,1013,30,left_heavy,0.014753497007123719
heteroscedastic,d_opt,1013,30,right_heavy,0.021607405850794983
heteroscedastic,d_opt,1013,30,broad_uniform,0.022333725037863232
heteroscedastic,d_opt,1014,18,declared,0.023183160647504027
heteroscedastic,d_opt,1014,18,forward_heavy,0.02202933121919063
heteroscedastic,d_opt,1014,18,left_heavy,0.021493502934209662
heteroscedastic,d_opt,1014,18,right_heavy,0.027925121875304684
heteroscedastic,d_opt,1014,18,broad_uniform,0.03176308539741446
heteroscedastic,d_opt,1014,24,declared,0.023365263438369314
heteroscedastic,d_opt,1014,24,forward_heavy,0.021835629360688995
heteroscedastic,d_opt,1014,24,left_heavy,0.020798304256567497
heteroscedastic,d_opt,1014,24,right_heavy,0.029687531776080543
heteroscedastic,d_opt,1014,24,broad_uniform,0.029503561291637274
heteroscedastic,d_opt,1014,30,declared,0.017949354708794555
heteroscedastic,d_opt,1014,30,forward_heavy,0.016897806205177137
heteroscedastic,d_opt,1014,30,left_heavy,0.01638685765975841
heteroscedastic,d_opt,1014,30,right_heavy,0.022205423973186336
heteroscedastic,d_opt,1014,30,broad_uniform,0.022091757801648394
heteroscedastic,d_opt,1015,18,declared,0.02625746192119041
heteroscedastic,d_opt,1015,18,forward_heavy,0.025601391959372787
heteroscedastic,d_opt,1015,18,left_heavy,0.03135124502734058
heteroscedastic,d_opt,1015,18,right_heavy,0.02195233236495265
heteroscedastic,d_opt,1015,18,broad_uniform,0.037755514281184316
heteroscedastic,d_opt,1015,24,declared,0.01922139068364546
heteroscedastic,d_opt,1015,24,forward_heavy,0.018560379344412264
heteroscedastic,d_opt,1015,24,left_heavy,0.02370132775384016
heteroscedastic,d_opt,1015,24,right_heavy,0.015548912029960565
heteroscedastic,d_opt,1015,24,broad_uniform,0.025187134398554085
heteroscedastic,d_opt,1015,30,declared,0.021495530845706608
heteroscedastic,d_opt,1015,30,forward_heavy,0.020513641422705436
heteroscedastic,d_opt,1015,30,left_heavy,0.02670511649820523
heteroscedastic,d_opt,1015,30,right_heavy,0.017946982622779953
heteroscedastic,d_opt,1015,30,broad_uniform,0.024054360922733813
heteroscedastic,d_opt,1016,18,declared,0.0450444356761459
heteroscedastic,d_opt,1016,18,forward_heavy,0.047484040325630576
heteroscedastic,d_opt,1016,18,left_heavy,0.04115585115545445
heteroscedastic,d_opt,1016,18,right_heavy,0.04106637377088416
heteroscedastic,d_opt,1016,18,broad_uniform,0.039812898696286764
heteroscedastic,d_opt,1016,24,declared,0.045472654604204694
heteroscedastic,d_opt,1016,24,forward_heavy,0.04952040320598689
heteroscedastic,d_opt,1016,24,left_heavy,0.03748334658617826
heteroscedastic,d_opt,1016,24,right_heavy,0.03977688593037545
heteroscedastic,d_opt,1016,24,broad_uniform,0.0366500324808992
heteroscedastic,d_opt,1016,30,declared,0.03914680605926854
heteroscedastic,d_opt,1016,30,forward_heavy,0.043924187150481575
heteroscedastic,d_opt,1016,30,left_heavy,0.027345488573389535
heteroscedastic,d_opt,1016,30,right_heavy,0.033744432725467254
heteroscedastic,d_opt,1016,30,broad_uniform,0.0306714897084013
heteroscedastic,d_opt,1017,18,declared,0.030584369349665474
heteroscedastic,d_opt,1017,18,forward_heavy,0.03137707794278563
heteroscedastic,d_opt,1017,18,left_heavy,0.029030145571003065
heteroscedastic,d_opt,1017,18,right_heavy,0.029696886880269356
heteroscedastic,d_opt,1017,18,broad_uniform,0.03942569668639345
heteroscedastic,d_opt,1017,24,declared,0.03380890774114438
heteroscedastic,d_opt,1017,24,forward_heavy,0.034939966841258906
heteroscedastic,d_opt,1017,24,left_heavy,0.0308382840911344
heteroscedastic,d_opt,1017,24,right_heavy,0.03326772341023934
heteroscedastic,d_opt,1017,24,broad_uniform,0.037146586088588285
heteroscedastic,d_opt,1017,30,declared,0.02385319275473104
heteroscedastic,d_opt,1017,30,forward_heavy,0.024965828193791038
heteroscedastic,d_opt,1017,30,left_heavy,0.022858596792172576
heteroscedastic,d_opt,1017,30,right_heavy,0.021214604712104235
heteroscedastic,d_opt,1017,30,broad_uniform,0.027663985782003752
heteroscedastic,d_opt,1018,18,declared,0.03556400904673828
heteroscedastic,d_opt,1018,18,forward_heavy,0.035944359082884486
heteroscedastic,d_opt,1018,18,left_heavy,0.03869794328116034
heteroscedastic,d_opt,1018,18,right_heavy,0.030530794188592173
heteroscedastic,d_opt,1018,18,broad_uniform,0.04016483663105451
heteroscedastic,d_opt,1018,24,declared,0.02423242260857693
heteroscedastic,d_opt,1018,24,forward_heavy,0.026083702252722406
heteroscedastic,d_opt,1018,24,left_heavy,0.021174537064969485
heteroscedastic,d_opt,1018,24,right_heavy,0.021128638392965266
heteroscedastic,d_opt,1018,24,broad_uniform,0.02925997108591813
heteroscedastic,d_opt,1018,30,declared,0.020101218974440123
heteroscedastic,d_opt,1018,30,forward_heavy,0.021438309314586033
heteroscedastic,d_opt,1018,30,left_heavy,0.014828124683264134
heteroscedastic,d_opt,1018,30,right_heavy,0.020695131730948998
heteroscedastic,d_opt,1018,30,broad_uniform,0.024985852015509364
heteroscedastic,d_opt,1019,18,declared,0.02469978652993784
heteroscedastic,d_opt,1019,18,forward_heavy,0.024892196686374286
heteroscedastic,d_opt,1019,18,left_heavy,0.02257431274611133
heteroscedastic,d_opt,1019,18,right_heavy,0.026223758690709798
heteroscedastic,d_opt,1019,18,broad_uniform,0.034747259464034334
heteroscedastic,d_opt,1019,24,declared,0.019837359780080027
heteroscedastic,d_opt,1019,24,forward_heavy,0.023067982280662064
heteroscedastic,d_opt,1019,24,left_heavy,0.014290371628914129
heteroscedastic,d_opt,1019,24,right_heavy,0.012866594818720664
heteroscedastic,d_opt,1019,24,broad_uniform,0.026905298167077762
heteroscedastic,d_opt,1019,30,declared,0.019817458495015424
heteroscedastic,d_opt,1019,30,forward_heavy,0.0229025873184701
heteroscedastic,d_opt,1019,30,left_heavy,0.014322142858288277
heteroscedastic,d_opt,1019,30,right_heavy,0.013567767982557103
heteroscedastic,d_opt,1019,30,broad_uniform,0.02476492276434709
heteroscedastic,d_opt,1020,18,declared,0.018658219357202646
heteroscedastic,d_opt,1020,18,forward_heavy,0.018676943092478568
heteroscedastic,d_opt,1020,18,left_heavy,0.017736304342255878
heteroscedastic,d_opt,1020,18,right_heavy,0.01953864590155638
heteroscedastic,d_opt,1020,18,broad_uniform,0.028699615257850187
heteroscedastic,d_opt,1020,24,declared,0.021076736424272262
heteroscedastic,d_opt,1020,24,forward_heavy,0.0216374852280883
heteroscedastic,d_opt,1020,24,left_heavy,0.021506303011551
heteroscedastic,d_opt,1020,24,right_heavy,0.01871945652308721
heteroscedastic,d_opt,1020,24,broad_uniform,0.02232503326191909
heteroscedastic,d_opt,1020,30,declared,0.02131951987351914
heteroscedastic,d_opt,1020,30,forward_heavy,0.02215526407023046
heteroscedastic,d_opt,1020,30,left_heavy,0.021650393014382163
heteroscedastic,d_opt,1020,30,right_heavy,0.01807352478627738
heteroscedastic,d_opt,1020,30,broad_uniform,0.022913062019714405
heteroscedastic,lhs,1001,18,declared,0.05379889310507952
heteroscedastic,lhs,1001,18,forward_heavy,0.055226581947060926
heteroscedastic,lhs,1001,18,left_heavy,0.051359554923824415
heteroscedastic,lhs,1001,18,right_heavy,0.051818838033339594
heteroscedastic,lhs,1001,18,broad_uniform,0.07586384074900485
heteroscedastic,lhs,1001,24,declared,0.0332209338088822
heteroscedastic,lhs,1001,24,forward_heavy,0.029351808300481723
heteroscedastic,lhs,1001,24,left_heavy,0.02850725092994122
heteroscedastic,lhs,1001,24,right_heavy,0.046529801436223
heteroscedastic,lhs,1001,24,broad_uniform,0.04335164538353761
heteroscedastic,lhs,1001,30,declared,0.02955917582337086
heteroscedastic,lhs,1001,30,forward_heavy,0.025816869078832155
heteroscedastic,lhs,1001,30,left_heavy,0.028384851903511407
heteroscedastic,lhs,1001,30,right_heavy,0.0398640796318172
heteroscedastic,lhs,1001,30,broad_uniform,0.0394356398512831
heteroscedastic,lhs,1002,18,declared,0.046833231277290395
heteroscedastic,lhs,1002,18,forward_heavy,0.0484591154734032
heteroscedastic,lhs,1002,18,left_heavy,0.04371902598105876
heteroscedastic,lhs,1002,18,right_heavy,0.04487363097240026
heteroscedastic,lhs,1002,18,broad_uniform,0.05886006877446193
heteroscedastic,lhs,1002,24,declared,0.05142167292317402
heteroscedastic,lhs,1002,24,forward_heavy,0.05325793827891969
heteroscedastic,lhs,1002,24,left_heavy,0.04674472689224822
heteroscedastic,lhs,1002,24,right_heavy,0.05037658877982883
heteroscedastic,lhs,1002,24,broad_uniform,0.06376942522144924
heteroscedastic,lhs,1002,30,declared,0.029737637533684264
heteroscedastic,lhs,1002,30,forward_heavy,0.03188730528286912
heteroscedastic,lhs,1002,30,left_heavy,0.025377004271640764
heteroscedastic,lhs,1002,30,right_heavy,0.02701549740081111
heteroscedastic,lhs,1002,30,broad_uniform,0.03257872772264632
heteroscedastic,lhs,1003,18,declared,0.02552260249493902
heteroscedastic,lhs,1003,18,forward_heavy,0.02702207474297824
heteroscedastic,lhs,1003,18,left_heavy,0.020143502224857345
heteroscedastic,lhs,1003,18,right_heavy,0.02586684309378202
heteroscedastic,lhs,1003,18,broad_uniform,0.04219991229725151
heteroscedastic,lhs,1003,24,declared,0.02882870717627056
heteroscedastic,lhs,1003,24,forward_heavy,0.02927768308653909
heteroscedastic,lhs,1003,24,left_heavy,0.02747078930293152
heteroscedastic,lhs,1003,24,right_heavy,0.028839884487384938
heteroscedastic,lhs,1003,24,broad_uniform,0.033868492505050626
heteroscedastic,lhs,1003,30,declared,0.025014820711441177
heteroscedastic,lhs,1003,30,forward_heavy,0.02558724953206003
heteroscedastic,lhs,1003,30,left_heavy,0.02449217685790057
heteroscedastic,lhs,1003,30,right_heavy,0.023738151237135664
heteroscedastic,lhs,1003,30,broad_uniform,0.027087465328784758
heteroscedastic,lhs,1004,18,declared,0.02809823977296204
heteroscedastic,lhs,1004,18,forward_heavy,0.02884804503676672
heteroscedastic,lhs,1004,18,left_heavy,0.02653498349295402
heteroscedastic,lhs,1004,18,right_heavy,0.027353037557825338
heteroscedastic,lhs,1004,18,broad_uniform,0.05549667249329173
heteroscedastic,lhs,1004,24,declared,0.029578888138147272
heteroscedastic,lhs,1004,24,forward_heavy,0.028463061799084557
heteroscedastic,lhs,1004,24,left_heavy,0.030739009599731915
heteroscedastic,lhs,1004,24,right_heavy,0.0316407984798558
heteroscedastic,lhs,1004,24,broad_uniform,0.03618576253266885
heteroscedastic,lhs,1004,30,declared,0.02693215496104541
heteroscedastic,lhs,1004,30,forward_heavy,0.026596207559156385
heteroscedastic,lhs,1004,30,left_heavy,0.028134929093018436
heteroscedastic,lhs,1004,30,right_heavy,0.026654355381551535
heteroscedastic,lhs,1004,30,broad_uniform,0.03006087392426978
heteroscedastic,lhs,1005,18,declared,0.04504349677230965
heteroscedastic,lhs,1005,18,forward_heavy,0.04597608471348333
heteroscedastic,lhs,1005,18,left_heavy,0.04181453682611441
heteroscedastic,lhs,1005,18,right_heavy,0.045440636819534815
heteroscedastic,lhs,1005,18,broad_uniform,0.08649872532542528
heteroscedastic,lhs,1005,24,declared,0.031072991476273383
heteroscedastic,lhs,1005,24,forward_heavy,0.032939870724018765
heteroscedastic,lhs,1005,24,left_heavy,0.02620587146771523
heteroscedastic,lhs,1005,24,right_heavy,0.029871206700284744
heteroscedastic,lhs,1005,24,broad_uniform,0.05646017059746454
heteroscedastic,lhs,1005,30,declared,0.029892563773343754
heteroscedastic,lhs,1005,30,forward_heavy,0.03136283619215645
heteroscedastic,lhs,1005,30,left_heavy,0.026480362866040014
heteroscedastic,lhs,1005,30,right_heavy,0.028625808528570235
heteroscedastic,lhs,1005,30,broad_uniform,0.0630906336195063
heteroscedastic,lhs,1006,18,declared,0.045331924465562765
heteroscedastic,lhs,1006,18,forward_heavy,0.04425356201767154
heteroscedastic,lhs,1006,18,left_heavy,0.04422763503952535
heteroscedastic,lhs,1006,18,right_heavy,0.049599935709912876
heteroscedastic,lhs,1006,18,broad_uniform,0.05372380033816304
heteroscedastic,lhs,1006,24,declared,0.03979201454466319
heteroscedastic,lhs,1006,24,forward_heavy,0.03928468545634785
heteroscedastic,lhs,1006,24,left_heavy,0.031679001874295336
heteroscedastic,lhs,1006,24,right_heavy,0.048233690309896
heteroscedastic,lhs,1006,24,broad_uniform,0.04172675205401884
heteroscedastic,lhs,1006,30,declared,0.03779504333851761
heteroscedastic,lhs,1006,30,forward_heavy,0.03813310168128466
heteroscedastic,lhs,1006,30,left_heavy,0.03196429429199283
heteroscedastic,lhs,1006,30,right_heavy,0.04222339095656783
heteroscedastic,lhs,1006,30,broad_uniform,0.031487989669676315
heteroscedastic,lhs,1007,18,declared,0.04904962621577457
heteroscedastic,lhs,1007,18,forward_heavy,0.04706722580515595
heteroscedastic,lhs,1007,18,left_heavy,0.04360539692009781
heteroscedastic,lhs,1007,18,right_heavy,0.05945655367049994
heteroscedastic,lhs,1007,18,broad_uniform,0.06012388145031068
heteroscedastic,lhs,1007,24,declared,0.026379360760202426
heteroscedastic,lhs,1007,24,forward_heavy,0.026205627440619387
heteroscedastic,lhs,1007,24,left_heavy,0.02670689822920896
heteroscedastic,lhs,1007,24,right_heavy,0.026564202452930282
heteroscedastic,lhs,1007,24,broad_uniform,0.05192717405040074
heteroscedastic,lhs,1007,30,declared,0.02105536635123499
heteroscedastic,lhs,1007,30,forward_heavy,0.020953124156116092
heteroscedastic,lhs,1007,30,left_heavy,0.01906557226108648
heteroscedastic,lhs,1007,30,right_heavy,0.023277141962302815
heteroscedastic,lhs,1007,30,broad_uniform,0.05567590429985241
heteroscedastic,lhs,1008,18,declared,0.03336526427140755
heteroscedastic,lhs,1008,18,forward_heavy,0.03666479758750535
heteroscedastic,lhs,1008,18,left_heavy,0.021487558082676
heteroscedastic,lhs,1008,18,right_heavy,0.033039958943170106
heteroscedastic,lhs,1008,18,broad_uniform,0.048529028096283636
heteroscedastic,lhs,1008,24,declared,0.031694028483875404
heteroscedastic,lhs,1008,24,forward_heavy,0.03318973065710468
heteroscedastic,lhs,1008,24,left_heavy,0.02478995223632945
heteroscedastic,lhs,1008,24,right_heavy,0.03345975777312787
heteroscedastic,lhs,1008,24,broad_uniform,0.04650251658750088
heteroscedastic,lhs,1008,30,declared,0.028196886432233167
heteroscedastic,lhs,1008,30,forward_heavy,0.028036788994665607
heteroscedastic,lhs,1008,30,left_heavy,0.024717651204085103
heteroscedastic,lhs,1008,30,right_heavy,0.031928218259561124
heteroscedastic,lhs,1008,30,broad_uniform,0.03893306996848902
heteroscedastic,lhs,1009,18,declared,0.05068982522576774
heteroscedastic,lhs,1009,18,forward_heavy,0.044276855257121855
heteroscedastic,lhs,1009,18,left_heavy,0.061811867641862424
heteroscedastic,lhs,1009,18,right_heavy,0.055888663698570144
heteroscedastic,lhs,1009,18,broad_uniform,0.05953048210752955
heteroscedastic,lhs,1009,24,declared,0.0394311598114732
heteroscedastic,lhs,1009,24,forward_heavy,0.03440692060729557
heteroscedastic,lhs,1009,24,left_heavy,0.05260100404688721
heteroscedastic,lhs,1009,24,right_heavy,0.037581548691377226
heteroscedastic,lhs,1009,24,broad_uniform,0.045296683566392264
heteroscedastic,lhs,1009,30,declared,0.027088485405964643
heteroscedastic,lhs,1009,30,forward_heavy,0.02434008752018307
