vx,wz,epistemic_trace,error_norm
-0.7333333333333334,-1.2,0.0006142626622056403,0.013925706355754032
-0.7,-1.2,0.0005656507892469732,0.01353356328403531
-0.6666666666666667,-1.2,0.0005208823632541502,0.013155773432875011
-0.6333333333333333,-1.2,0.0004799573842271724,0.012793608399085018
-0.6,-1.2,0.00044287585216603876,0.012448431986358283
-0.5666666666666667,-1.2,0.0004096377670707495,0.012121695581340304
-0.5333333333333333,-1.2,0.0003802431289413043,0.011814929132763954
-0.5,-1.2,0.00035469193777770355,0.011529726746789464
-0.4666666666666667,-1.2,0.00033298419357994736,0.011267725994932505
-0.43333333333333335,-1.2,0.0003151198963480356,0.011030580271951987
-0.4,-1.2,0.00030109904608196825,0.010819923981845846
-0.3666666666666667,-1.2,0.00029092164278174566,0.010637330990794641
-0.33333333333333337,-1.2,0.00028458768644736747,0.01048426764444545
-0.30000000000000004,-1.2,0.0002820971770788333,0.010362042620586969
-0.2666666666666667,-1.2,0.000283450114676144,0.010271756826327498
-0.2333333333333334,-1.2,0.00028864649923929876,0.010214257247857001
-0.19999999999999996,-1.2,0.0002976863307682982,0.010190098907736067
-0.16666666666666663,-1.2,0.0003105696092631418,0.010199518722534773
-0.1333333333333333,-1.2,0.00029565570663455217,0.02412283590219795
-0.09999999999999998,-1.2,0.0002566265246244828,0.030854469691927698
-0.06666666666666665,-1.2,0.00022634999190286183,0.02350776223894947
-0.033333333333333326,-1.2,0.00020482610846968966,0.016322754261510124
0.0,-1.2,0.0001920548743249665,0.009666983167777386
0.033333333333333215,-1.2,0.00018803628946869192,0.005802556000273575
0.06666666666666665,-1.2,0.00019277035390086574,0.009332180045000504
0.10000000000000009,-1.2,0.0002062570676214889,0.015928287677402033
0.1333333333333333,-1.2,0.00022849643063056047,0.011555747398206452
0.16666666666666674,-1.2,0.00023684031129208997,0.011871501347563106
0.19999999999999996,-1.2,0.00022613636883862592,0.011713936655025861
0.2333333333333334,-1.2,0.0002173152879836748,0.011574809593650117
0.2666666666666666,-1.2,0.00021037706872723718,0.011454791999817394
0.30000000000000004,-1.2,0.0002053217110693128,0.011354489854125367
0.33333333333333326,-1.2,0.0002021492150099008,0.011274429360030681
0.3666666666666667,-1.2,0.00020085958054900273,0.01121504402130184
0.3999999999999999,-1.2,0.00020145280768661748,0.011176663404777236
0.43333333333333335,-1.2,0.00020392889642274596,0.011159504235680115
0.46666666666666656,-1.2,0.00020828784675738733,0.011163664370052189
0.5,-1.2,0.00021452965869054135,0.011189120028255629
0.5333333333333332,-1.2,0.00022265433222220938,0.011235726469827305
0.5666666666666667,-1.2,0.00023266186735239021,0.011303222065472126
0.6000000000000001,-1.2,0.0002445522640810839,0.011391235502635638
0.6333333333333333,-1.2,0.00025832552240829187,0.011499295671916935
0.6666666666666667,-1.2,0.0002739816423340115,0.011626843642294174
0.7,-1.2,0.00029152062385824504,0.011773246055063916
0.7333333333333334,-1.2,0.0003109424669809924,0.011937809251379732
0.7666666666666666,-1.2,0.0003322471717022522,0.012119793489581688
0.8,-1.2,0.0003554347380220254,0.012318426693227486
0.8333333333333333,-1.2,0.0003805051659403115,0.012532917282949717
0.8666666666666667,-1.2,0.00040745845545711156,0.01276246576898956
0.8999999999999999,-1.2,0.00043629460657242374,0.013006274902774199
0.9333333333333333,-1.2,0.0004670136192862501,0.013263558295079345
0.9666666666666666,-1.2,0.0004996154935985881,0.013533547498934987
1.0,-1.2,0.0005341002295094408,0.013815497624892785
-1.0,-1.15,0.001094294806192379,0.0167423274141921
