family,method,seed,trial,source,cmd_vx,cmd_vy,cmd_wz,candidate_score,candidate_information,candidate_cost,rmse,integrated_uncertainty,nll,coverage_95,interval_width_95
heteroscedastic,active,1001,32,active,0.8727495595812798,-0.2371893683448434,1.2259170776233077,4.585393965231418e-05,4.585393965231418e-05,0.0,0.021148431575901648,0.0006733341242272986,-6.1479860413991805,0.905511811023622,0.21314805844994036
heteroscedastic,active,1001,33,active,0.20180741883814335,-0.05370396748185158,-0.6806505918502808,3.939316236142427e-05,3.939316236142427e-05,0.0,0.020943061521960814,0.0006479796543633018,-6.15263531695924,0.8985126859142607,0.21212760059792
heteroscedastic,active,1001,34,active,0.3996989633888006,-0.17777851782739162,-0.29868609085679054,3.266320233033145e-05,3.266320233033145e-05,0.0,0.019096694294450215,0.0006235642416076894,-6.166496641985376,0.9063867016622922,0.2112615918349723
heteroscedastic,active,1001,35,active,-0.31514496356248856,-0.09642631933093071,1.4683048529550433,3.180679477949386e-05,3.180679477949386e-05,0.0,0.018783719045665066,0.0006002669931114511,-6.136534003514766,0.8853893263342082,0.20297508789024923
heteroscedastic,active,1001,36,active,0.3620725516229868,-0.014637396670877934,0.26919371634721756,2.9064596512968024e-05,2.9064596512968024e-05,0.0,0.016819746954807833,0.0005780255689268128,-6.140454516768948,0.8915135608048994,0.20264664667278798
heteroscedastic,active,1001,37,active,0.24116718955338,0.03778363857418299,-0.981431744992733,2.7450692760153248e-05,2.7450692760153248e-05,0.0,0.01732982589480345,0.0005639405217593286,-6.132728957698372,0.8915135608048994,0.20244383618188166
heteroscedastic,active,1001,38,active,0.18981380201876163,0.18247629143297672,0.7385815680027008,2.3861311559473178e-05,2.3861311559473178e-05,0.0,0.01749194551129707,0.0005491844652019125,-6.166825692598407,0.8985126859142607,0.20191297863920346
heteroscedastic,active,1001,39,active,0.4073209445923567,0.16237448807805777,-1.3223119340837002,2.2128190809697282e-05,2.2128190809697282e-05,0.0,0.017582502223850865,0.0005375501208063498,-6.156652326508919,0.8976377952755905,0.20034468517133197
heteroscedastic,active,1001,40,active,0.9011366851627827,0.19355178996920586,1.1489557949826121,2.1498584948859007e-05,2.1498584948859007e-05,0.0,0.017285244290678223,0.0005235829785826927,-6.236593773840585,0.9300087489063867,0.1963190530313787
heteroscedastic,active,1001,41,active,-0.3700229972600937,0.1122569078579545,0.24468148034065962,2.0807678005655043e-05,2.0807678005655043e-05,0.0,0.016094869719364524,0.0005062652584639466,-6.292792134542848,0.9457567804024497,0.19455593377019706
heteroscedastic,active,1001,42,active,0.1602389346808195,0.22782151028513908,-0.10488591715693474,1.9433922816111824e-05,1.9433922816111824e-05,0.0,0.016198280807846833,0.0004890500657614481,-6.293383835815553,0.9431321084864392,0.1933679204285143
heteroscedastic,active,1001,43,active,0.31876041181385517,-0.1431533508002758,-1.4326908588409424,1.8905314966470273e-05,1.8905314966470273e-05,0.0,0.0154515616320922,0.0004792010174930943,-6.282057980050679,0.9440069991251093,0.19265288653376225
heteroscedastic,active,1001,44,active,0.9087581895291805,-0.20945975091308355,0.13631905149668455,1.8611867281266296e-05,1.8611867281266296e-05,0.0,0.01530205043239364,0.00046473098275156654,-6.2386057902190695,0.9492563429571304,0.19071676572403434
heteroscedastic,active,1001,45,active,0.784832913428545,0.17308882251381874,-0.6417803512886167,1.73533377079736e-05,1.73533377079736e-05,0.0,0.01544048256190093,0.0004545185320184689,-6.234721406972975,0.94750656167979,0.1897664810253561
heteroscedastic,active,1001,46,active,0.24418875761330128,-0.16658779326826334,1.0156950429081917,1.653587755953874e-05,1.653587755953874e-05,0.0,0.015622684493701487,0.0004453990108601888,-6.233461712777658,0.9466316710411199,0.18881541435526833
